,house_id,name,price,description,url
116,2023116,北京山叶红酒店,470,"闵庄南路9号,距颐和园4.6公里",image/nw_GIJlDoqRvq.jpg
117,2023117,北京青亭酒店,298,"三座桥胡同13号,距恭王府0.2公里",image/nw_TwiaLWDNtK.jpg
118,2023118,欣燕都连锁酒店(北京新街口店),212,"新街口南大街44号,距恭王府1.2公里",image/nw_000dxubo.jpg
119,2023119,99旅馆连锁(北京南锣鼓巷地铁站店),139,"地安门内大街北月牙胡同11号,距恭王府1公里",image/nw_000dah1T.jpg
120,2023120,宿舍·北京鼓韵国际青年旅舍(鼓楼店),218,"旧鼓楼大街51号,距恭王府1.1公里",image/nw_LSTC2brhFS.jpg
121,2023121,格林豪泰(北京传媒大学南门店),259,"高碑店乡北花园村FC03A楼,距中央电视台新台址0.4公里",image/nw_FV1zBNHtde.jpg
122,2023122,蓝天白云08公寓(北京百花公园西区店),358,"南四街4号院内,距中央电视台新台址0.2公里",image/nw_IMbKOrp8hq.jpg
123,2023123,全季酒店(北京传媒大学东店),440,"双桥路甲1号,距中央电视台新台址2.1公里",image/nw_OCUIBi82A0.jpg
124,2023124,北京国贸商务区希尔顿欢朋酒店,747,"建国路37号,距中央电视台新台址3.2公里",image/nw_RUOKLdby5G.jpg
125,2023125,如家酒店(北京第二外国语大学南门双桥地铁站店),220,"三间房乡新房村1号,距中央电视台新台址1.2公里",image/nw_000cNr68.jpg
126,2023126,和颐酒店(北京传媒大学财满街店),360,"朝阳路高井176号,距中央电视台新台址3.1公里",image/nw_RyJAFfGkjm.jpg
127,2023127,京康隆酒店(北京传媒大学西门店),153,"定福庄西街甲6号,距中央电视台新台址1.7公里",image/nw_000fosly.jpg
128,2023128,北京想谷酒店,308,"朝阳路聚福苑4号楼(中国传媒大学北门),距中央电视台新台址2公里",image/nw_QTUJi78Fhe.jpg
129,2023129,7天连锁酒店(北京青年路地铁站大悦城店),179,"黄杉木店路188号2号楼,距中央电视台新台址3.4公里",image/nw_Vy2E85aGKQ.jpg
